date,confirmed,vaccines,people_vaccinated,people_fully_vaccinated,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,contact_tracing,facial_coverings
21-06-2021,29977861,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000139975685730059,232744813,50569129,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
22-06-2021,30028709,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000143207623069249,238586187,51269269,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
23-06-2021,30082778,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000144944205514635,241720520,51649818,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
24-06-2021,30134445,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000148246386637022,247652194,52401833,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
25-06-2021,30183143,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000151510925885984,253359907,53301621,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
26-06-2021,30233183,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000155552311723512,260253182,54588202,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
27-06-2021,30279331,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000157127900901938,262916313,55114099,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
28-06-2021,30316897,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000158804347653174,265545768,55877810,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
29-06-2021,30362848,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000161768907040213,270178001,57245912,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
30-06-2021,30411634,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000162625728528938,271410023,57748116,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
01-07-2021,30458251,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000165384349003149,275693081,59048568,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
02-07-2021,30502362,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001658439016933,276339011,59332783,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
03-07-2021,30545433,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000170107093361872,282231365,62069225,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
04-07-2021,30585229,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000171627807657146,284455266,62923284,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
05-07-2021,30619932,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000173530428273801,286751758,64477739,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
06-07-2021,30663665,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000175051235947482,288782557,65525089,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
07-07-2021,30709557,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000176910462778463,291184757,66886006,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
08-07-2021,30752950,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000182305886407181,298678913,70312309,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
09-07-2021,30795716,0,NA,NA,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
10-07-2021,30837222,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000185784782459444,303171498,72861088,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
11-07-2021,30874376,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000186436907116375,304018852,73333649,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
12-07-2021,30907282,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018847005888853,306612781,74854865,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
13-07-2021,30946147,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000191548230647093,311387539,76310396,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
14-07-2021,30987880,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000193347892429746,313529502,77810989,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
15-07-2021,31026829,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000195325773572166,316116189,79227578,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
16-07-2021,31064908,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019747600259822,318665226,81030653,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
17-07-2021,31106065,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200062849293079,321893762,83037953,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
18-07-2021,31144229,0,NA,NA,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
19-07-2021,31174322,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000203479158097458,326392783,85453618,-3,-3,-2,-4,-2,-3,-2,3,2,1,4
